"idcommande","noLigne","quantite","idProduit"
"14790","2","1","0"
"14791","3","4","169"
"14792","1","4","0"
"14793","1","3","39887"
"14794","2","1","0"
"14795","3","2","2"
"14796","1","3","5"
"14797","2","1","6"
"14798","2","1","4"
"14799","2","4","43"
"14800","3","2","0"
"14801","1","2","0"
"14802","1","2","55004"
"14803","2","2","9"
"14804","2","3","2147483647"
"14805","3","3","0"
"14806","1","1","861836"
"14807","2","1","0"
"14808","3","2","4"
"14809","3","3","0"
"14810","2","3","9"
"14811","2","3","840"
"14812","3","4","0"
"14813","1","3","2147483647"
"14814","3","1","0"
"14815","1","2","2147483647"
"14816","2","4","0"
"14817","3","2","40"
"14818","1","4","55004"
"14819","2","3","0"
"14820","2","3","39"
"14821","1","2","2"
"14822","1","4","0"
"14823","3","3","0"
"14824","1","2","4"
"14825","3","3","7"
"14826","1","4","1"
"14827","2","1","93"
"14828","1","1","9885"
"14829","2","3","0"
"14830","3","1","0"
"14831","2","2","3"
"14832","1","3","0"
"14833","2","4","6936"
"14834","3","3","0"
"14835","1","1","2147483647"
"14836","2","3","0"
"14837","1","2","0"
"14838","3","3","68"
"14839","2","1","87"
"14840","3","4","495672110"
"14841","1","2","0"
"14842","2","3","0"
"14843","3","4","0"
"14844","1","1","549"
"14845","1","3","42381"
"14846","3","1","0"
"14847","1","4","0"
"14848","2","4","0"
"14849","3","1","2040"
"14850","3","2","819"
"14851","2","1","0"
"14852","2","2","2147483647"
"14853","1","3","7"
"14854","3","1","0"
"14855","3","1","2956"
"14856","1","1","0"
"14857","3","1","2147483647"
"14858","3","3","7932"
"14859","2","2","5"
"14860","1","4","7921"
"14861","1","2","3"
"14862","3","4","56844"
"14863","2","1","218"
"14864","3","1","0"
"14865","1","2","0"
"14866","2","3","5"
"14867","3","4","85"
"14868","2","3","828"
"14869","3","2","0"
"14870","1","2","0"
"14871","3","2","670"
"14872","3","4","0"
"14873","2","3","9"
"14874","2","2","0"
"14875","2","2","7"
"14876","1","2","341"
"14877","3","1","2147483647"
"14878","3","4","0"
"14879","2","1","4380"
"14880","1","2","0"
"14881","2","3","6"
"14882","3","4","84"
"14883","3","4","42"
"14884","2","4","2007"
"14885","1","1","29"
"14886","1","1","0"
"14887","2","2","0"
"14888","2","2","802"
"14889","2","1","0"
"14890","2","3","0"
"14891","2","4","0"
"14892","1","3","9068663"
"14893","3","1","3"
"14894","2","4","4"
"14895","3","2","5"
"14896","1","4","5"
"14897","2","2","30"
"14898","2","2","0"
"14899","1","3","0"
"14900","3","1","0"
"14901","1","1","890044694"
"14902","1","1","12"
"14903","2","3","0"
"14904","3","2","0"
"14905","1","3","0"
"14906","3","1","54"
"14907","3","3","0"
"14908","1","4","0"
"14909","1","2","5483"
"14910","2","4","4"
"14911","3","2","961"
"14912","2","1","0"
"14913","1","1","2147483647"
"14914","3","3","8"
"14915","1","3","23"
"14916","3","3","7"
"14917","3","4","0"
"14918","2","3","57"
"14919","3","2","641061"
"14920","2","2","0"
"14921","3","1","0"
"14922","1","4","56240"
"14923","3","4","21"
"14924","1","3","8"
"14925","2","1","4"
"14926","1","1","0"
"14927","2","3","1"
"14928","3","4","5"
"14929","1","3","657263"
"14930","2","2","430000"
"14931","3","1","64"
"14932","1","4","65229"
"14933","1","1","0"
"14934","1","4","7"
"14935","1","1","840"
"14936","1","4","0"
"14937","2","3","0"
"14938","1","1","0"
"14939","3","1","94"
"14940","2","2","0"
"14941","1","2","0"
"14942","1","3","7921"
"14943","2","4","0"
"14944","1","2","1683"
"14945","2","2","87366"
"14946","3","1","6"
"14947","1","4","0"
"14948","2","2","366"
"14949","2","3","45"
"14950","1","1","4902"
"14951","2","3","0"
"14952","3","1","0"
"14953","1","3","0"
"14954","2","1","7"
"14955","3","2","0"
"14956","1","2","2"
"14957","2","1","52"
"14958","3","1","2"
"14959","3","4","3"
"14960","1","4","5"
"14961","2","4","30"
"14962","1","4","648"
"14963","2","4","0"
"14964","2","1","0"
"14965","3","3","0"
"14966","1","3","7"
"14967","2","2","0"
"14968","1","4","395813"
"14969","2","4","0"
"14970","3","4","0"
"14971","2","4","0"
"14972","1","4","65114"
"14973","2","4","0"
"14974","1","1","2823"
"14975","1","4","205413"
"14976","2","1","0"
"14977","3","2","4656"
"14978","1","4","0"
"14979","3","3","78"
"14980","3","1","40"
"14981","2","1","97535"
"14982","3","4","8"
"14983","2","3","14685164"
"14984","1","2","2"
"14985","3","3","840"
"14986","2","1","0"
"14987","2","1","0"
"14988","3","2","2147483647"
"14989","1","4","0"
"14990","3","2","0"
"14991","2","1","0"
"14992","1","3","76"
"14993","3","4","0"
"14994","2","2","0"
"14995","1","2","0"
"14996","2","1","0"
"14997","3","2","0"
"14998","2","2","0"
"14999","1","2","0"
"15000","3","3","0"
"15001","3","1","34"
"15002","2","2","0"
"15003","1","2","0"
"15004","1","4","362"
"15005","2","3","0"
"15006","1","4","0"
"15007","1","4","9"
"15008","2","4","522"
"15009","3","2","0"
"15010","3","4","9"
"15011","1","2","6"
"15012","2","4","703138867"
"15013","1","3","0"
"15014","3","4","14"
"15015","2","4","439"
"15016","3","3","0"
"15017","1","2","0"
"15018","3","1","958"
"15019","2","4","8"
"15020","1","3","0"
"15021","2","4","8"
"15022","3","1","2"
"15023","2","4","0"
"15024","2","4","7"
"15025","3","2","2147483647"
"15026","2","4","0"
"15027","1","3","0"
"15028","2","1","7"
"15029","3","2","0"
"15030","1","4","51"
"15031","2","4","50"
"15032","3","3","31"
"15033","2","2","17660"
"15034","1","2","670000"
"15035","3","1","0"
"15036","3","1","45"
"15037","2","3","0"
"15038","1","1","5049"
"15039","2","4","9663362"
"15040","3","2","0"
"15041","3","3","0"
"15042","1","3","50"
"15043","3","2","8"
"15044","2","2","87"
"15045","3","3","40000"
"15046","1","1","3"
"15047","3","1","7321"
"15048","2","4","0"
"15049","2","1","0"
"15050","3","3","0"
"15051","1","4","26"
"15052","1","1","2147483647"
"15053","2","4","0"
"15054","1","3","1"
"15055","2","1","1534"
"15056","2","3","0"
"15057","1","2","0"
"15058","1","3","0"
"15059","3","3","0"
"15060","2","4","9"
"15061","3","4","0"
"15062","1","2","51"
"15063","2","2","0"
"15064","3","4","9634"
"15065","2","3","7"
"15066","1","4","0"
"15067","3","3","2147483647"
"15068","2","2","0"
"15069","1","4","86"
"15070","2","3","0"
"15071","1","3","9"
"15072","2","2","7"
"15073","3","3","32"
"15074","1","4","9"
"15075","3","2","0"
"15076","2","3","0"
"15077","1","1","18"
"15078","2","4","0"
"15079","1","1","3"
"15080","2","2","0"
"15081","3","3","628"
"15082","3","4","3312"
"15083","1","3","0"
"15084","2","3","205413"
"15085","1","1","0"
"15086","1","1","0"
"15087","3","4","316340"
"15088","2","3","0"
"15089","3","2","2147483647"
"15090","1","2","2"
"15091","2","4","5"
"15092","3","3","50"
"15093","2","1","93"
"15094","1","4","0"
"15095","2","1","8250"
"15096","2","3","0"
"15097","2","1","8"
"15098","1","1","57"
"15099","3","1","7"
"15100","3","3","0"
"15101","2","4","0"
"15102","1","2","0"
"15103","3","2","0"
"15104","1","3","0"
"15105","3","3","316340"
"15106","1","1","0"
"15107","2","2","0"
"15108","3","4","339800"
"15109","1","2","8"
"15110","1","1","819"
"15111","2","1","0"
"15112","3","2","63"
"15113","1","1","0"
"15114","3","1","45"
"15115","2","2","3"
"15116","3","1","0"
"15117","2","2","0"
"15118","2","3","3410"
"15119","1","1","7"
"15120","3","4","43"
"15121","1","1","2"
"15122","3","1","48302275"
"15123","2","4","4"
"15124","2","3","0"
"15125","1","4","3"
"15126","3","1","0"
"15127","3","2","3"
"15128","1","1","965620"
"15129","2","2","2147483647"
"15130","1","1","0"
"15131","3","1","2"
"15132","2","1","0"
"15133","1","3","2147483647"
"15134","3","4","0"
"15135","3","2","12"
"15136","1","2","91"
"15137","2","2","1683"
"15138","1","2","4"
"15139","1","2","84"
"15140","2","1","6"
"15141","3","1","0"
"15142","3","3","5"
"15143","1","2","9"
"15144","2","3","0"
"15145","1","4","0"
"15146","1","2","828"
"15147","3","1","2"
"15148","2","2","0"
"15149","2","1","432"
"15150","1","4","0"
"15151","3","2","1"
"15152","1","4","0"
"15153","3","4","10"
"15154","2","2","0"
"15155","1","4","0"
"15156","1","4","0"
"15157","3","1","0"
"15158","1","1","0"
"15159","3","2","0"
"15160","2","3","315"
"15161","1","2","3"
"15162","2","4","7"
"15163","3","1","0"
"15164","1","4","0"
"15165","3","4","3"
"15166","2","2","0"
"15167","1","1","327"
"15168","2","3","95"
"15169","3","2","0"
"15170","1","2","41434099"
"15171","1","1","6"
"15172","2","2","0"
"15173","1","4","0"
"15174","2","4","69"
"15175","3","3","262"
"15176","3","3","0"
"15177","1","1","1"
"15178","2","1","688395"
"15179","1","4","56"
"15180","2","2","0"
"15181","3","2","315"
"15182","1","4","0"
"15183","3","3","4"
"15184","2","2","0"
"15185","3","2","0"
"15186","2","2","0"
"15187","1","2","0"
"15188","2","1","83"
"15189","3","3","0"
"15190","2","3","0"
"15191","3","3","2040"
"15192","3","3","0"
"15193","1","4","0"
"15194","2","3","12"
"15195","3","2","257862"
"15196","1","2","0"
"15197","2","3","14685164"
"15198","1","2","0"
"15199","2","1","3"
"15200","3","3","614"
"15201","3","3","14211"
"15202","2","4","8"
"15203","1","3","0"
"15204","3","1","0"
"15205","2","3","0"
"15206","1","1","2"
"15207","3","4","9663362"
"15208","3","2","0"
"15209","2","1","81"
"15210","1","4","9"
"15211","2","1","5"
"15212","2","3","0"
"15213","3","1","0"
"15214","1","1","184"
"15215","2","2","0"
"15216","3","3","0"
"15217","1","3","99"
"15218","1","4","0"
"15219","3","2","0"
"15220","2","4","861836"
"15221","2","2","0"
"15222","1","4","57706"
"15223","1","1","0"
"15224","2","1","0"
"15225","3","2","4"
"15226","3","1","0"
"15227","2","4","2"
"15228","1","1","0"
"15229","3","4","2"
"15230","3","4","45"
"15231","1","3","8"
"15232","2","1","0"
"15233","3","3","18"
"15234","1","2","0"
"15235","3","3","8"
"15236","1","1","45"
"15237","2","2","2147483647"
"15238","3","2","0"
"15239","1","3","0"
"15240","3","1","0"
"15241","2","4","0"
"15242","1","2","0"
"15243","1","2","510"
"15244","3","2","0"
"15245","2","1","9"
"15246","3","1","9"
"15247","1","1","2147483647"
"15248","2","3","8"
"15249","3","4","45"
"15250","2","3","2"
"15251","3","2","439"
"15252","1","2","757"
"15253","2","1","0"
"15254","1","3","74"
"15255","2","1","2"
"15256","1","4","0"
"15257","2","4","3"
"15258","3","4","6"
"15259","1","1","1"
"15260","2","1","2"
"15261","2","2","0"
"15262","1","4","87"
"15263","3","4","2147483647"
"15264","1","3","0"
"15265","2","1","0"
"15266","2","2","0"
"15267","3","1","7"
"15268","3","4","3940"
"15269","3","4","0"
"15270","2","4","443"
"15271","2","1","35"
"15272","3","4","26"
"15273","3","4","81"
"15274","1","4","9"
"15275","2","3","75414"
"15276","3","1","76"
"15277","1","1","670"
"15278","2","1","47"
"15279","2","1","56240"
"15280","3","3","4"
"15281","1","1","0"
"15282","3","2","0"
"15283","2","1","43"
"15284","1","3","6"
"15285","3","2","0"
"15286","2","4","0"
"15287","2","3","8"
"15288","1","4","688395"
"15289","3","3","5"
"15290","3","3","2147483647"
"15291","1","3","65114"
"15292","2","4","7"
"15293","2","1","736"
"15294","1","1","377"
"15295","3","3","4699"
"15296","1","1","0"
"15297","3","2","0"
"15298","2","1","6"
"15299","2","1","0"
"15300","1","1","23"
"15301","3","1","3"
"15302","1","1","0"
"15303","3","4","0"
"15304","3","1","1"
"15305","1","3","0"
"15306","2","4","341"
"15307","3","2","1644"
"15308","2","3","585404"
"15309","1","1","2"
"15310","3","3","0"
"15311","2","3","29"
"15312","1","1","0"
"15313","3","2","11"
"15314","2","3","716"
"15315","1","4","0"
"15316","2","3","198897"
"15317","3","3","670"
"15318","1","3","69568"
"15319","2","4","76"
"15320","3","2","6"
"15321","3","2","782130"
"15322","3","3","7"
"15323","1","4","80"
"15324","3","2","56"
"15325","1","2","0"
"15326","2","4","795"
"15327","3","2","0"
"15328","2","3","22807"
"15329","1","3","0"
"15330","2","1","0"
"15331","3","3","0"
"15332","1","4","81"
"15333","2","3","762"
"15334","1","4","257862"
"15335","3","2","0"
"15336","3","3","5689"
"15337","1","4","5"
"15338","3","2","0"
"15339","2","2","8"
"15340","1","1","0"
"15341","3","2","886"
"15342","2","4","0"
"15343","1","2","171"
"15344","3","2","0"
"15345","2","2","2147483647"
"15346","3","1","0"
"15347","3","2","947242"
"15348","1","1","3943"
"15349","2","1","0"
"15350","3","1","0"
"15351","1","4","510"
"15352","1","4","8"
"15353","3","1","2147483647"
"15354","2","1","9"
"15355","3","1","6"
"15356","2","3","6"
"15357","3","4","9068663"
"15358","2","1","5"
"15359","1","4","87"
"15360","3","2","8250"
"15361","3","4","6"
"15362","1","3","0"
"15363","2","2","4"
"15364","1","2","0"
"15365","1","4","8146"
"15366","3","3","0"
"15367","2","4","45"
"15368","3","2","2147483647"
"15369","2","4","5"
"15370","2","1","0"
"15371","3","1","2"
"15372","2","3","0"
"15373","2","2","430000"
"15374","3","1","102"
"15375","3","3","16332"
"15376","2","4","0"
"15377","1","2","1"
"15378","1","2","65229"
"15379","3","4","0"
"15380","2","1","2"
"15381","1","2","64"
"15382","3","3","8"
"15383","2","4","2147483647"
"15384","1","3","0"
"15385","3","2","0"
"15386","3","1","0"
"15387","1","2","4"
"15388","2","4","38949520"
"15389","3","1","51107150"
"15390","1","2","5"
"15391","1","3","8"
"15392","2","2","6"
"15393","1","2","1"
"15394","3","4","0"
"15395","2","3","2"
"15396","3","4","629"
"15397","1","4","0"
"15398","2","1","0"
"15399","1","4","8096"
"15400","3","3","56"
"15401","1","4","0"
"15402","2","4","9646808"
"15403","3","2","0"
"15404","1","1","0"
"15405","2","3","0"
"15406","3","2","17613"
"15407","2","2","0"
"15408","1","1","0"
"15409","1","1","66"
"15410","3","3","57"
"15411","2","1","8"
"15412","2","2","0"
"15413","3","1","8"
"15414","1","3","0"
"15415","3","2","0"
"15416","2","3","0"
"15417","2","3","4"
"15418","2","2","0"
"15419","3","1","0"
"15420","1","4","0"
"15421","3","4","25"
"15422","2","2","7"
"15423","1","2","0"
"15424","3","3","325"
"15425","2","3","8261781"
"15426","3","2","14"
"15427","2","2","0"
"15428","1","2","47"
"15429","3","1","65229"
"15430","1","4","2147483647"
"15431","2","3","257862"
"15432","3","1","1"
"15433","2","4","8"
"15434","2","4","65"
"15435","3","4","0"
"15436","2","2","5"
"15437","1","3","43"
"15438","1","4","0"
"15439","3","1","366"
"15440","2","2","4"
"15441","3","4","81"
"15442","1","3","628"
"15443","3","2","5"
"15444","2","1","0"
"15445","3","3","11161"
"15446","1","1","203234"
"15447","2","4","0"
"15448","1","1","2"
"15449","2","4","833"
"15450","3","1","2"
"15451","2","4","2"
"15452","2","1","0"
"15453","3","2","0"
"15454","2","1","2147483647"
"15455","3","2","0"
"15456","1","2","52"
"15457","3","2","0"
"15458","2","2","5"
"15459","1","2","0"
"15460","2","4","10"
"15461","2","4","40"
"15462","3","3","16"
"15463","1","4","9"
"15464","3","2","510"
"15465","1","4","5"
"15466","3","2","395813"
"15467","3","3","81"
"15468","2","4","495672110"
"15469","1","4","0"
"15470","2","3","47"
"15471","1","1","0"
"15472","2","4","7"
"15473","1","2","0"
"15474","2","3","648"
"15475","3","2","75414"
"15476","2","3","0"
"15477","3","4","0"
"15478","2","4","2147483647"
"15479","3","1","39"
"15480","3","1","678"
"15481","2","4","0"
"15482","2","3","2147483647"
"15483","1","1","11216"
"15484","2","3","87"
"15485","2","1","4"
"15486","3","1","95"
"15487","2","3","961"
"15488","3","4","8"
"15489","3","1","8"
"15490","1","1","6"
"15491","2","2","8"
"15492","1","3","0"
"15493","3","1","8"
"15494","2","4","205413"
"15495","1","4","0"
"15496","3","3","0"
"15497","2","2","507"
"15498","3","3","2"
"15499","1","4","1"
"15500","2","3","0"
"15501","1","3","0"
"15502","1","3","4699"
"15503","2","3","0"
"15504","3","2","5"
"15505","3","3","0"
"15506","2","1","7"
"15507","2","4","0"
"15508","1","4","430000"
"15509","3","3","0"
"15510","3","1","8"
"15511","1","3","0"
"15512","2","4","790"
"15513","3","2","0"
"15514","3","1","0"
"15515","2","2","0"
"15516","1","4","790"
"15517","2","2","0"
"15518","1","3","0"
"15519","2","2","64"
"15520","3","1","0"
"15521","2","2","0"
"15522","3","4","2147483647"
"15523","2","2","66"
"15524","2","1","2224"
"15525","1","2","13"
"15526","3","3","315"
"15527","3","2","2"
"15528","2","1","6"
"15529","3","1","35"
"15530","1","3","27"
"15531","2","4","610"
"15532","1","4","0"
"15533","3","4","8"
"15534","2","4","1110899"
"15535","3","1","66674125"
"15536","3","3","0"
"15537","2","2","3"
"15538","2","3","0"
"15539","3","3","93"
"15540","3","1","0"
"15541","2","3","0"
"15542","3","4","6"
"15543","1","2","0"
"15544","1","1","69"
"15545","1","4","66674125"
"15546","3","1","9683"
"15547","2","4","0"
"15548","3","4","0"
"15549","2","4","589798851"
"15550","1","4","2741126"
"15551","2","2","5"
"15552","2","1","27"
"15553","2","3","0"
"15554","3","3","0"
"15555","3","1","2"
"15556","1","3","56240"
"15557","2","4","0"
"15558","1","4","0"
"15559","3","2","57848"
"15560","2","2","848632"
"15561","3","3","47"
"15562","1","3","0"
"15563","2","2","0"
"15564","2","3","9064992"
"15565","3","3","0"
"15566","1","4","7"
"15567","2","3","8"
"15568","2","1","439"
"15569","3","4","4"
"15570","1","3","43"
"15571","2","3","0"
"15572","1","3","26180"
"15573","3","1","1"
"15574","1","1","8"
"15575","1","4","0"
